frame,time_s,ball,conf,table_x,table_y
2159,64.085,white,0.801,0.5691,0.3054
2159,64.085,yellow,0.776,0.7179,0.4913
2160,64.115,white,0.85,0.5769,0.3151
2160,64.115,red,0.786,0.8931,0.161
2160,64.115,yellow,0.776,0.7179,0.4913
2161,64.144,red,0.864,0.9025,0.1659
2161,64.144,white,0.798,0.5848,0.3234
2161,64.144,yellow,0.773,0.7179,0.4913
2162,64.174,white,0.826,0.5923,0.3343
2162,64.174,yellow,0.773,0.7179,0.4913
2162,64.174,red,0.764,0.913,0.1705
2163,64.204,red,0.859,0.9225,0.1757
2163,64.204,white,0.827,0.6,0.3425
2163,64.204,yellow,0.776,0.7179,0.4913
2164,64.233,white,0.847,0.6082,0.3516
2164,64.233,red,0.832,0.932,0.1791
2164,64.233,yellow,0.774,0.7179,0.4912
2165,64.263,red,0.852,0.9421,0.1857
2165,64.263,white,0.842,0.6158,0.3602
2165,64.263,yellow,0.779,0.7179,0.4912
2166,64.293,red,0.814,0.9529,0.1895
2166,64.293,white,0.809,0.6233,0.3696
2166,64.293,yellow,0.781,0.7179,0.4912
2167,64.322,white,0.852,0.6311,0.3781
2167,64.322,red,0.83,0.9621,0.1952
2167,64.322,yellow,0.791,0.7179,0.4912
2168,64.352,white,0.837,0.6385,0.387
2168,64.352,yellow,0.802,0.7179,0.4911
2168,64.352,red,0.75,0.9716,0.1986
2169,64.382,red,0.83,0.9689,0.2058
2169,64.382,white,0.815,0.6464,0.3961
2169,64.382,yellow,0.815,0.7179,0.4911
2170,64.412,white,0.872,0.6545,0.4063
2170,64.412,red,0.866,0.9604,0.2153
2170,64.412,yellow,0.811,0.7177,0.4912
2171,64.441,white,0.836,0.6619,0.4142
2171,64.441,red,0.799,0.9536,0.2237
2171,64.441,yellow,0.781,0.7175,0.4912
2172,64.471,white,0.878,0.669,0.4236
2172,64.471,yellow,0.824,0.7177,0.4913
2172,64.471,red,0.772,0.9457,0.2305
2173,64.501,white,0.856,0.6767,0.4324
2173,64.501,red,0.85,0.9395,0.2387
2173,64.501,yellow,0.802,0.7178,0.4913
2174,64.53,white,0.873,0.6853,0.4401
2174,64.53,yellow,0.819,0.7176,0.4918
2174,64.53,red,0.704,0.9338,0.2469
2175,64.56,red,0.832,0.9284,0.2545
2175,64.56,white,0.83,0.692,0.4499
2175,64.56,yellow,0.796,0.7175,0.492
2176,64.59,red,0.858,0.9228,0.2631
2176,64.59,yellow,0.848,0.7181,0.4925
2176,64.59,white,0.841,0.6989,0.4577
2177,64.619,red,0.833,0.9176,0.2692
2177,64.619,white,0.776,0.7048,0.4612
2177,64.619,yellow,0.767,0.7221,0.4982
2177,64.619,yellow,0.525,0.7184,0.4952
2178,64.649,white,0.883,0.7064,0.46
2178,64.649,red,0.733,0.9128,0.2763
2178,64.649,yellow,0.684,0.7276,0.5063
2179,64.679,white,0.904,0.7078,0.4607
2179,64.679,red,0.822,0.9071,0.2837
2179,64.679,yellow,0.809,0.7329,0.5155
2180,64.708,white,0.906,0.7097,0.461
2180,64.708,red,0.861,0.9023,0.2913
2180,64.708,yellow,0.769,0.738,0.5238
2181,64.738,white,0.882,0.712,0.461
2181,64.738,red,0.855,0.8973,0.2992
2181,64.738,yellow,0.765,0.7434,0.5322
2182,64.768,white,0.89,0.7151,0.4614
2182,64.768,yellow,0.79,0.7483,0.54
2182,64.768,red,0.77,0.8923,0.3068
2183,64.797,white,0.831,0.7178,0.4615
2183,64.797,yellow,0.824,0.7523,0.5461
2183,64.797,red,0.821,0.8865,0.3139
2184,64.827,yellow,0.852,0.7569,0.5524
2184,64.827,red,0.845,0.8819,0.3207
2184,64.827,white,0.826,0.7208,0.4622
2185,64.857,white,0.85,0.7238,0.4629
2185,64.857,red,0.8,0.8767,0.3285
2185,64.857,yellow,0.79,0.7608,0.5591
2186,64.886,white,0.853,0.7262,0.4644
2186,64.886,red,0.819,0.872,0.3375
2186,64.886,yellow,0.806,0.7652,0.5667
2187,64.916,white,0.865,0.7279,0.4646
2187,64.916,red,0.829,0.8664,0.344
2187,64.916,yellow,0.82,0.7691,0.5731
2188,64.946,red,0.865,0.8619,0.351
2188,64.946,white,0.862,0.7307,0.4648
2188,64.946,yellow,0.786,0.7731,0.581
2189,64.975,yellow,0.873,0.782,0.5936
2189,64.975,white,0.85,0.7362,0.4673
2189,64.975,red,0.834,0.8521,0.3647
2190,65.005,red,0.845,0.8472,0.3736
2190,65.005,white,0.802,0.7388,0.467
2190,65.005,yellow,0.777,0.7858,0.6017
2191,65.035,red,0.847,0.8425,0.3801
2191,65.035,yellow,0.823,0.7898,0.608
2191,65.035,white,0.804,0.7414,0.4686
2192,65.065,white,0.846,0.7441,0.4693
2192,65.065,yellow,0.792,0.7945,0.6151
2192,65.065,red,0.719,0.8371,0.3876
2193,65.094,white,0.872,0.7465,0.4696
2193,65.094,red,0.814,0.8321,0.3942
2193,65.094,yellow,0.794,0.7982,0.6211
2194,65.124,white,0.871,0.7483,0.4707
2194,65.124,yellow,0.868,0.8026,0.6284
2194,65.124,red,0.86,0.8273,0.4014
2195,65.154,white,0.871,0.7483,0.4707
2195,65.154,yellow,0.868,0.8026,0.6284
2195,65.154,red,0.86,0.8273,0.4014
2196,65.183,red,0.876,0.8225,0.4092
2196,65.183,white,0.864,0.7507,0.4709
2196,65.183,yellow,0.761,0.8067,0.6349
2197,65.213,white,0.841,0.7529,0.4724
2197,65.213,yellow,0.787,0.8106,0.6424
2197,65.213,red,0.742,0.8176,0.416
2198,65.243,red,0.822,0.8128,0.4228
2198,65.243,white,0.807,0.7563,0.4733
2198,65.243,yellow,0.787,0.815,0.6484
2199,65.272,red,0.85,0.8087,0.4293
2199,65.272,yellow,0.814,0.8189,0.6559
2199,65.272,white,0.794,0.7586,0.4735
2200,65.302,red,0.865,0.8037,0.4356
2200,65.302,yellow,0.861,0.8228,0.6619
2200,65.302,white,0.736,0.7614,0.4739
2201,65.332,yellow,0.803,0.8273,0.6691
2201,65.332,white,0.787,0.7631,0.4748
2201,65.332,red,0.713,0.799,0.4438
2202,65.361,white,0.836,0.7648,0.4763
2202,65.361,yellow,0.801,0.8307,0.6756
2202,65.361,red,0.8,0.7944,0.4506
2203,65.391,yellow,0.812,0.8384,0.6897
2203,65.391,red,0.719,0.7902,0.4605
2203,65.391,white,0.679,0.7661,0.4808
2204,65.421,white,0.829,0.7578,0.4951
2204,65.421,yellow,0.819,0.8469,0.7018
2204,65.421,red,0.807,0.7915,0.4601
2205,65.45,white,0.846,0.7559,0.5016
2205,65.45,yellow,0.828,0.8508,0.7084
2205,65.45,red,0.816,0.7917,0.4615
2206,65.48,white,0.863,0.7531,0.5068
2206,65.48,red,0.81,0.7921,0.464
2206,65.48,yellow,0.749,0.8547,0.7143
2207,65.51,white,0.881,0.7512,0.5125
2207,65.51,yellow,0.86,0.8587,0.7213
2207,65.51,red,0.839,0.7919,0.465
2208,65.539,white,0.889,0.7484,0.5185
2208,65.539,yellow,0.845,0.8626,0.7277
2208,65.539,red,0.83,0.7919,0.466
2209,65.569,white,0.838,0.7464,0.5229
2209,65.569,red,0.834,0.7917,0.4673
2209,65.569,yellow,0.815,0.8665,0.7343
2210,65.599,white,0.848,0.7445,0.5277
2210,65.599,yellow,0.839,0.8705,0.7402
2210,65.599,red,0.829,0.792,0.4684
2211,65.629,white,0.849,0.7423,0.5338
2211,65.629,red,0.832,0.7919,0.4704
2211,65.629,yellow,0.796,0.8745,0.7469
2212,65.658,red,0.837,0.792,0.4714
2212,65.658,white,0.82,0.7399,0.5387
2212,65.658,yellow,0.78,0.878,0.7526
2213,65.688,yellow,0.838,0.8817,0.7596
2213,65.688,red,0.835,0.7921,0.4732
2213,65.688,white,0.817,0.7373,0.5436
2214,65.718,white,0.858,0.7346,0.5496
2214,65.718,red,0.846,0.7919,0.4744
2214,65.718,yellow,0.79,0.8855,0.7658
2215,65.747,white,0.891,0.7327,0.5552
2215,65.747,red,0.846,0.792,0.476
2215,65.747,yellow,0.808,0.8897,0.7721
2216,65.777,white,0.872,0.7307,0.5599
2216,65.777,red,0.857,0.7921,0.478
2216,65.777,yellow,0.768,0.8934,0.7778
2217,65.807,white,0.883,0.7258,0.5707
2217,65.807,red,0.868,0.792,0.4801
2217,65.807,yellow,0.842,0.9007,0.7916
2218,65.836,red,0.863,0.7919,0.4823
2218,65.836,white,0.857,0.7238,0.5749
2218,65.836,yellow,0.853,0.9047,0.7969
2219,65.866,red,0.857,0.7919,0.4826
2219,65.866,yellow,0.815,0.9085,0.8028
2219,65.866,white,0.799,0.7224,0.5805
2220,65.896,red,0.862,0.7918,0.4843
2220,65.896,white,0.809,0.7196,0.5845
2220,65.896,yellow,0.793,0.9124,0.809
2221,65.925,yellow,0.883,0.9161,0.8154
2221,65.925,red,0.847,0.7919,0.4855
2221,65.925,white,0.837,0.7168,0.5909
2222,65.955,white,0.874,0.7146,0.5961
2222,65.955,red,0.837,0.7918,0.4859
2222,65.955,yellow,0.807,0.9195,0.822
2223,65.985,white,0.859,0.7127,0.6002
2223,65.985,red,0.835,0.7918,0.4865
2223,65.985,yellow,0.823,0.9233,0.828
2224,66.014,white,0.869,0.7099,0.6049
2224,66.014,red,0.828,0.7919,0.4878
2224,66.014,yellow,0.818,0.9274,0.8332
2225,66.044,white,0.877,0.708,0.61
2225,66.044,red,0.81,0.7918,0.4886
2225,66.044,yellow,0.786,0.9311,0.8393
2226,66.074,white,0.874,0.7063,0.615
2226,66.074,yellow,0.849,0.9346,0.8461
2226,66.074,red,0.808,0.7919,0.4887
2227,66.103,yellow,0.864,0.9378,0.8514
2227,66.103,white,0.832,0.7038,0.6198
2227,66.103,red,0.79,0.7918,0.4895
2228,66.133,yellow,0.785,0.9414,0.8577
2228,66.133,white,0.782,0.7019,0.624
2228,66.133,red,0.781,0.7919,0.4903
2229,66.163,white,0.849,0.6994,0.63
2229,66.163,yellow,0.789,0.9453,0.8629
2229,66.163,red,0.784,0.7923,0.4914
2230,66.192,white,0.847,0.6973,0.6345
2230,66.192,yellow,0.82,0.9489,0.8686
2230,66.192,red,0.787,0.7923,0.4918
2231,66.222,white,0.83,0.6954,0.6386
2231,66.222,red,0.788,0.7922,0.4922
2231,66.222,yellow,0.781,0.9532,0.876
2232,66.252,white,0.875,0.6932,0.6432
2232,66.252,yellow,0.838,0.9563,0.8813
2232,66.252,red,0.79,0.7923,0.4931
2233,66.282,white,0.881,0.6909,0.649
2233,66.282,yellow,0.842,0.9594,0.8871
2233,66.282,red,0.795,0.7923,0.494
2234,66.311,white,0.885,0.6889,0.653
2234,66.311,yellow,0.806,0.9632,0.8929
2234,66.311,red,0.797,0.7923,0.4945
2235,66.341,white,0.838,0.6868,0.6574
2235,66.341,red,0.799,0.7922,0.4952
2235,66.341,yellow,0.788,0.9657,0.898
2236,66.371,white,0.844,0.685,0.6623
2236,66.371,red,0.799,0.7923,0.4956
2236,66.371,yellow,0.791,0.9689,0.9041
2237,66.4,white,0.849,0.6834,0.6664
2237,66.4,red,0.798,0.7923,0.4959
2237,66.4,yellow,0.738,0.9712,0.9097
2238,66.43,white,0.849,0.6808,0.6708
2238,66.43,red,0.796,0.7924,0.4966
2238,66.43,yellow,0.791,0.9687,0.9125
2239,66.46,white,0.839,0.6783,0.6753
2239,66.46,yellow,0.814,0.9671,0.9173
2239,66.46,red,0.797,0.7923,0.4972
2240,66.489,white,0.87,0.6764,0.6808
2240,66.489,yellow,0.815,0.9658,0.9217
2240,66.489,red,0.795,0.7923,0.4977
2241,66.519,white,0.869,0.6743,0.6844
2241,66.519,yellow,0.8,0.9638,0.9268
2241,66.519,red,0.794,0.7923,0.4981
2242,66.549,white,0.859,0.6725,0.6888
2242,66.549,red,0.795,0.7924,0.4985
2242,66.549,yellow,0.777,0.9625,0.9306
2243,66.578,white,0.894,0.6704,0.6928
2243,66.578,red,0.79,0.7924,0.4987
2243,66.578,yellow,0.698,0.9603,0.9352
2244,66.608,white,0.868,0.6688,0.6988
2244,66.608,red,0.789,0.7923,0.4989
2244,66.608,yellow,0.697,0.9583,0.9379
2245,66.638,white,0.851,0.6666,0.7034
2245,66.638,red,0.788,0.7924,0.4989
2245,66.638,yellow,0.76,0.9571,0.941
2246,66.667,white,0.875,0.6648,0.7067
2246,66.667,yellow,0.821,0.9557,0.9455
2246,66.667,red,0.787,0.7923,0.4992
2247,66.697,white,0.814,0.6628,0.7107
2247,66.697,red,0.788,0.7923,0.4994
2247,66.697,yellow,0.747,0.9544,0.9462
2248,66.727,white,0.849,0.6606,0.7156
2248,66.727,red,0.788,0.7923,0.4996
2248,66.727,yellow,0.783,0.9518,0.9438
2249,66.756,white,0.87,0.6587,0.7193
2249,66.756,red,0.788,0.7923,0.4998
2249,66.756,yellow,0.766,0.9499,0.942
2250,66.786,white,0.881,0.6569,0.7234
2250,66.786,red,0.785,0.7922,0.5001
2250,66.786,yellow,0.752,0.9484,0.9403
2251,66.816,white,0.872,0.6549,0.7281
2251,66.816,red,0.783,0.7923,0.5002
2251,66.816,yellow,0.768,0.9466,0.9375
2252,66.846,white,0.894,0.6529,0.7319
2252,66.846,red,0.783,0.7923,0.5002
2252,66.846,yellow,0.765,0.9453,0.936
2253,66.875,white,0.897,0.651,0.737
2253,66.875,red,0.783,0.7922,0.5002
2253,66.875,yellow,0.756,0.9435,0.9337
2254,66.905,white,0.874,0.6492,0.7412
2254,66.905,red,0.784,0.7922,0.5002
2254,66.905,yellow,0.774,0.942,0.9309
2255,66.935,white,0.851,0.6477,0.7451
2255,66.935,red,0.784,0.7922,0.5002
2255,66.935,yellow,0.774,0.9403,0.9293
2256,66.964,white,0.841,0.6463,0.7485
2256,66.964,yellow,0.815,0.9385,0.9268
2256,66.964,red,0.784,0.7923,0.5002
2257,66.994,yellow,0.833,0.937,0.9245
2257,66.994,white,0.81,0.6442,0.7526
2257,66.994,red,0.782,0.7923,0.5002
2258,67.024,white,0.838,0.6421,0.7574
2258,67.024,yellow,0.829,0.9358,0.9232
2258,67.024,red,0.783,0.7923,0.5001
2259,67.053,white,0.835,0.64,0.7615
2259,67.053,yellow,0.812,0.9344,0.9214
2259,67.053,red,0.785,0.7923,0.5001
2260,67.083,white,0.856,0.6378,0.7647
2260,67.083,red,0.784,0.7923,0.5001
2260,67.083,yellow,0.772,0.9336,0.9199
2261,67.113,white,0.877,0.636,0.7688
2261,67.113,red,0.786,0.7923,0.5001
2261,67.113,yellow,0.737,0.9317,0.9173
2262,67.142,white,0.892,0.6321,0.7779
2262,67.142,red,0.787,0.7923,0.5001
2262,67.142,yellow,0.75,0.929,0.9127
2263,67.172,white,0.884,0.6308,0.7811
2263,67.172,red,0.786,0.7923,0.5
2263,67.172,yellow,0.757,0.9273,0.9114
2264,67.202,white,0.857,0.629,0.7852
2264,67.202,red,0.787,0.7923,0.5
2264,67.202,yellow,0.775,0.9258,0.9092
2265,67.231,white,0.854,0.6274,0.7892
2265,67.231,red,0.788,0.7923,0.5
2265,67.231,yellow,0.787,0.9246,0.9075
2266,67.261,white,0.828,0.6256,0.7932
2266,67.261,yellow,0.797,0.923,0.9051
2266,67.261,red,0.788,0.7923,0.5
2267,67.291,white,0.841,0.624,0.7964
2267,67.291,yellow,0.79,0.9219,0.9039
2267,67.291,red,0.788,0.7923,0.5
2268,67.32,white,0.844,0.6224,0.7994
2268,67.32,red,0.791,0.7923,0.4999
2268,67.32,yellow,0.743,0.9203,0.9019
2269,67.35,white,0.839,0.6205,0.8035
2269,67.35,red,0.79,0.7923,0.5
2269,67.35,yellow,0.757,0.9188,0.8993
2270,67.38,white,0.864,0.6187,0.8067
2270,67.38,yellow,0.802,0.9176,0.8974
2270,67.38,red,0.79,0.7923,0.5
2271,67.409,white,0.889,0.617,0.8108
2271,67.409,yellow,0.814,0.9167,0.8959
2271,67.409,red,0.79,0.7923,0.4999
2272,67.439,white,0.911,0.6157,0.8151
2272,67.439,yellow,0.828,0.9156,0.8941
2272,67.439,red,0.791,0.7923,0.4998
2273,67.469,white,0.905,0.6139,0.8185
2273,67.469,yellow,0.836,0.9144,0.8921
2273,67.469,red,0.792,0.7924,0.4998
2274,67.499,white,0.87,0.612,0.8221
2274,67.499,red,0.794,0.7924,0.4998
2274,67.499,yellow,0.769,0.9131,0.8902
2275,67.528,white,0.859,0.6103,0.826
2275,67.528,red,0.794,0.7924,0.4998
2275,67.528,yellow,0.766,0.9119,0.8887
2276,67.558,white,0.871,0.6085,0.8291
2276,67.558,red,0.793,0.7924,0.4998
2276,67.558,yellow,0.781,0.9103,0.8872
2277,67.588,white,0.839,0.6069,0.8328
2277,67.588,red,0.791,0.7924,0.4998
2277,67.588,yellow,0.79,0.909,0.8861
2278,67.617,white,0.827,0.6056,0.8358
2278,67.617,red,0.791,0.7924,0.4999
2278,67.617,yellow,0.785,0.9081,0.8852
2279,67.647,white,0.855,0.6036,0.839
2279,67.647,yellow,0.796,0.9067,0.8836
2279,67.647,red,0.791,0.7924,0.4999
2280,67.677,white,0.837,0.6025,0.8425
2280,67.677,red,0.792,0.7923,0.4999
2280,67.677,yellow,0.787,0.9054,0.8823
2281,67.706,white,0.834,0.601,0.8464
2281,67.706,red,0.794,0.7924,0.5
2281,67.706,yellow,0.784,0.9048,0.8806
2282,67.736,white,0.874,0.5987,0.85
2282,67.736,red,0.794,0.7924,0.5
2282,67.736,yellow,0.781,0.9034,0.8782
2283,67.766,white,0.896,0.5976,0.853
2283,67.766,yellow,0.803,0.9024,0.8766
2283,67.766,red,0.793,0.7924,0.4999
2284,67.795,white,0.88,0.5962,0.8568
2284,67.795,yellow,0.811,0.9012,0.8757
2284,67.795,red,0.793,0.7924,0.4999
2285,67.825,white,0.851,0.594,0.8601
2285,67.825,yellow,0.818,0.9002,0.8744
2285,67.825,red,0.794,0.7924,0.4999
2286,67.855,white,0.887,0.5927,0.8639
2286,67.855,yellow,0.829,0.899,0.8729
2286,67.855,red,0.795,0.7924,0.4999
2287,67.884,white,0.892,0.5914,0.8666
2287,67.884,yellow,0.827,0.8981,0.871
2287,67.884,red,0.797,0.7924,0.4998
2288,67.914,white,0.897,0.5901,0.8698
2288,67.914,yellow,0.82,0.8969,0.8691
2288,67.914,red,0.796,0.7924,0.4997
2289,67.944,white,0.873,0.589,0.8729
2289,67.944,red,0.795,0.7924,0.4998
2289,67.944,yellow,0.787,0.8959,0.8683
2290,67.973,white,0.819,0.5872,0.8754
2290,67.973,red,0.795,0.7924,0.4998
2290,67.973,yellow,0.739,0.895,0.8673
2291,68.003,white,0.817,0.5859,0.8788
2291,68.003,red,0.796,0.7924,0.4998
2291,68.003,yellow,0.727,0.894,0.8638
2292,68.033,white,0.813,0.584,0.8815
2292,68.033,red,0.796,0.7924,0.4998
2292,68.033,yellow,0.715,0.8932,0.8639
2293,68.062,white,0.816,0.5822,0.8848
2293,68.062,red,0.796,0.7924,0.4998
2293,68.062,yellow,0.757,0.892,0.8619
2294,68.092,white,0.828,0.5805,0.8882
2294,68.092,red,0.797,0.7924,0.4998
2294,68.092,yellow,0.768,0.8911,0.8619
2295,68.122,white,0.873,0.5792,0.8915
2295,68.122,yellow,0.8,0.8902,0.8599
2295,68.122,red,0.799,0.7924,0.4998
2296,68.152,white,0.854,0.5765,0.8973
2296,68.152,yellow,0.806,0.8886,0.8577
2296,68.152,red,0.799,0.7924,0.4998
2297,68.181,white,0.884,0.5748,0.8999
2297,68.181,red,0.798,0.7924,0.4998
2297,68.181,yellow,0.795,0.8877,0.856
2298,68.211,white,0.893,0.5734,0.9025
2298,68.211,red,0.798,0.7924,0.4998
2298,68.211,yellow,0.785,0.8871,0.8547
2299,68.241,white,0.903,0.5721,0.9055
2299,68.241,yellow,0.799,0.8861,0.8518
2299,68.241,red,0.798,0.7924,0.4998
2300,68.27,white,0.887,0.571,0.9077
2300,68.27,yellow,0.803,0.8853,0.8509
2300,68.27,red,0.797,0.7924,0.4998
2301,68.3,white,0.828,0.5698,0.9112
2301,68.3,yellow,0.803,0.8844,0.8501
2301,68.3,red,0.795,0.7924,0.4998
2302,68.33,yellow,0.805,0.8834,0.8487
2302,68.33,red,0.795,0.7924,0.4999
2302,68.33,white,0.763,0.5685,0.9136
2303,68.359,yellow,0.809,0.8827,0.8476
2303,68.359,red,0.796,0.7924,0.4999
2303,68.359,white,0.77,0.567,0.9167
2304,68.389,yellow,0.809,0.8827,0.8476
2304,68.389,red,0.796,0.7924,0.4999
2304,68.389,white,0.77,0.567,0.9167
2305,68.419,yellow,0.826,0.8817,0.8465
2305,68.419,white,0.826,0.5651,0.919
2305,68.419,red,0.795,0.7924,0.4999
2306,68.448,yellow,0.826,0.881,0.8454
2306,68.448,white,0.813,0.5641,0.9223
2306,68.448,red,0.794,0.7924,0.4999
2307,68.478,yellow,0.827,0.8803,0.8444
2307,68.478,red,0.794,0.7924,0.4999
2307,68.478,white,0.789,0.5626,0.9254
